path,genres
331389.jpg,"[3, 4]"
69471.jpg,"[2, 16, 0]"
391653.jpg,"[1, 16]"
385931.jpg,"[0, 4, 18]"
385931.jpg,[0]
1357008.jpg,"[3, 7, 4, 1]"
201764.jpg,[0]
1509156.jpg,[0]
1410048.jpg,[17]
1181107.jpg,"[11, 9, 2, 0, 6]"
655844.jpg,[8]
655844.jpg,"[0, 10]"
262004.jpg,"[14, 18]"
8851.jpg,"[1, 7]"
15199.jpg,"[0, 10, 18]"
1130607.jpg,[1]
980804.jpg,"[11, 9, 7, 8, 18]"
133977.jpg,"[0, 18, 12]"
262336.jpg,[0]
1262983.jpg,"[1, 4]"
266609.jpg,"[3, 6, 0]"
1170618.jpg,"[17, 13]"
28401.jpg,"[5, 1]"
1286185.jpg,[1]
889491.jpg,"[0, 7]"
191428.jpg,"[13, 8]"
340679.jpg,[0]
140896.jpg,"[3, 8, 10]"
1096980.jpg,"[8, 3]"
1507186.jpg,"[0, 10]"
384680.jpg,"[0, 14, 16, 6]"
189187.jpg,"[8, 16]"
1086744.jpg,"[13, 0, 2]"
1251608.jpg,"[1, 0]"
211095.jpg,[6]
21990.jpg,"[3, 5, 6, 0]"
11090.jpg,"[8, 7]"
938614.jpg,[1]
519211.jpg,"[3, 0]"
519211.jpg,[17]
519211.jpg,"[0, 3, 10]"
187.jpg,"[5, 4]"
495278.jpg,"[16, 0]"
178582.jpg,[0]
178582.jpg,[8]
121169.jpg,"[11, 9, 8]"
1057653.jpg,[0]
175054.jpg,[3]
324852.jpg,"[3, 11, 8, 9, 6]"
442801.jpg,"[4, 8, 1]"
744679.jpg,[0]
28084.jpg,[1]
413114.jpg,[8]
1205229.jpg,"[11, 8, 6, 7, 1]"
150015.jpg,"[8, 10, 18]"
18019.jpg,"[0, 16]"
279582.jpg,"[10, 8, 9, 0, 18]"
163.jpg,"[4, 5]"
1007056.jpg,"[14, 3]"
686732.jpg,[13]
140783.jpg,[17]
725899.jpg,[8]
229170.jpg,"[0, 10]"
510689.jpg,"[5, 1, 4]"
966942.jpg,[17]
966942.jpg,"[2, 0]"
483500.jpg,"[7, 0]"
1034168.jpg,"[18, 8, 2]"
915960.jpg,"[0, 16]"
254128.jpg,"[3, 0, 4]"
1818.jpg,"[0, 4, 5]"
451812.jpg,[11]
511190.jpg,[11]
354347.jpg,"[8, 14]"
10838.jpg,"[1, 7]"
1400224.jpg,[0]
862558.jpg,"[9, 6, 8]"
1011103.jpg,"[15, 0]"
475833.jpg,"[10, 0, 18]"
375290.jpg,"[0, 16, 3]"
112239.jpg,[0]
1180906.jpg,"[3, 5, 12, 4]"
609202.jpg,"[11, 3, 0, 7]"
468206.jpg,[0]
804435.jpg,"[3, 6, 4]"
408211.jpg,"[3, 8, 1]"
364493.jpg,"[4, 1]"
23685.jpg,"[6, 2, 11, 8, 7]"
861.jpg,"[3, 6, 7]"
404777.jpg,[0]
1010928.jpg,"[3, 8, 0]"
9208.jpg,"[3, 4]"
40619.jpg,"[11, 9, 8]"
260083.jpg,[0]
162660.jpg,[0]
163426.jpg,[8]
100275.jpg,"[1, 8]"
318947.jpg,"[8, 12, 10, 1]"
43147.jpg,"[0, 8]"
21799.jpg,"[1, 8, 5, 12]"
441503.jpg,"[3, 7, 2, 9]"
52060.jpg,"[10, 8, 2, 18]"
1291559.jpg,"[10, 0]"
619640.jpg,[0]
339987.jpg,"[15, 0, 10]"
327191.jpg,[0]
110830.jpg,[3]
27473.jpg,"[1, 7]"
273840.jpg,[0]
198184.jpg,"[5, 3, 7]"
373975.jpg,[17]
458896.jpg,"[0, 16, 15]"
259018.jpg,[8]
259018.jpg,[18]
881517.jpg,"[10, 0]"
530754.jpg,"[3, 0]"
465807.jpg,[8]
291870.jpg,[8]
433989.jpg,[1]
592356.jpg,[0]
499948.jpg,[0]
36337.jpg,[5]
1537366.jpg,[17]
193703.jpg,"[8, 10]"
1038769.jpg,"[18, 8, 10]"
957446.jpg,[0]
899362.jpg,"[0, 16, 18]"
167025.jpg,"[1, 3, 8]"
29079.jpg,"[8, 0]"
548064.jpg,"[1, 8, 12]"
43345.jpg,"[3, 0, 10]"
203113.jpg,"[10, 0, 6]"
263472.jpg,"[1, 4]"
261708.jpg,[2]
234815.jpg,"[5, 0, 16, 1]"
620883.jpg,"[4, 5]"
253361.jpg,[0]
190346.jpg,"[12, 8, 5]"
130741.jpg,[8]
4806.jpg,"[8, 10]"
679796.jpg,"[15, 0]"
26571.jpg,"[0, 8, 13]"
26571.jpg,[0]
95667.jpg,"[1, 3, 8]"
31289.jpg,"[0, 8]"
31289.jpg,[0]
290738.jpg,[0]
514945.jpg,[0]
21383.jpg,"[0, 4]"
453350.jpg,[0]
453350.jpg,"[11, 13]"
446845.jpg,[8]
27364.jpg,"[10, 8, 3]"
422821.jpg,"[4, 0]"
30450.jpg,"[1, 18]"
13966.jpg,"[8, 10]"
21427.jpg,[8]
250358.jpg,[13]
899082.jpg,[17]
1226293.jpg,"[0, 10]"
5916.jpg,"[3, 5, 4]"
20411.jpg,"[3, 4, 5]"
247203.jpg,[14]
408862.jpg,[17]
1246991.jpg,"[1, 12, 4, 5]"
22135.jpg,"[4, 1]"
701180.jpg,"[11, 8, 9]"
25248.jpg,"[8, 0]"
263412.jpg,"[0, 16]"
6957.jpg,"[8, 10]"
1120762.jpg,[3]
427621.jpg,[0]
1247286.jpg,[8]
537971.jpg,"[0, 17]"
360538.jpg,"[9, 0]"
1191266.jpg,[8]
746049.jpg,"[18, 10]"
746049.jpg,[17]
103544.jpg,[0]
250574.jpg,"[1, 4]"
16139.jpg,"[1, 7, 3]"
414993.jpg,"[10, 0]"
454615.jpg,"[3, 4]"
356202.jpg,[0]
10651.jpg,"[3, 5, 4]"
244905.jpg,"[8, 10]"
109298.jpg,[11]
30688.jpg,[0]
289154.jpg,[0]
994628.jpg,"[13, 0]"
36754.jpg,"[4, 5, 0]"
12309.jpg,[8]
421960.jpg,[8]
374988.jpg,"[2, 9]"
592412.jpg,[17]
22522.jpg,"[0, 16, 10]"
1421355.jpg,[0]
5469.jpg,"[0, 10]"
55401.jpg,"[0, 5, 4, 1, 18]"
374740.jpg,[0]
334684.jpg,[17]
76197.jpg,"[3, 4]"
45565.jpg,"[0, 9, 10]"
73954.jpg,[4]
1397364.jpg,"[0, 8]"
173299.jpg,[8]
348778.jpg,"[13, 8, 0]"
348778.jpg,"[0, 5]"
1787.jpg,"[0, 10]"
429725.jpg,"[4, 1]"
1073170.jpg,"[10, 8]"
240442.jpg,"[13, 10]"
1207830.jpg,"[11, 6, 8, 9]"
312990.jpg,[0]
45069.jpg,"[0, 18]"
45069.jpg,"[3, 4]"
15356.jpg,"[4, 5, 0, 1]"
455660.jpg,[8]
269141.jpg,"[8, 18]"
193311.jpg,"[8, 13]"
246271.jpg,[0]
253376.jpg,"[1, 6]"
97396.jpg,[0]
529266.jpg,"[0, 13]"
241554.jpg,"[3, 5, 4]"
1033758.jpg,"[5, 4]"
1033758.jpg,[0]
768030.jpg,"[8, 0, 10]"
743048.jpg,[0]
520172.jpg,"[10, 8]"
16323.jpg,"[0, 13, 10]"
985704.jpg,[0]
155399.jpg,"[6, 2]"
11683.jpg,"[1, 7, 4]"
423239.jpg,"[2, 9, 13]"
484734.jpg,"[0, 8]"
940316.jpg,"[8, 13]"
104482.jpg,[0]
209361.jpg,"[0, 8, 13]"
333348.jpg,"[8, 9, 0]"
639405.jpg,"[3, 5, 4]"
916723.jpg,"[0, 5]"
1635.jpg,"[3, 4, 7, 6]"
1635.jpg,[8]
895815.jpg,[6]
240907.jpg,"[8, 9, 18]"
456098.jpg,"[8, 3, 6]"
257795.jpg,"[4, 0]"
628419.jpg,[0]
37059.jpg,"[3, 7]"
1215834.jpg,"[1, 4]"
301633.jpg,"[0, 8]"
887864.jpg,"[4, 0]"
297297.jpg,"[2, 12, 1]"
853178.jpg,"[8, 1]"
446818.jpg,"[13, 0]"
389907.jpg,[17]
13771.jpg,"[8, 0, 10]"
117089.jpg,[10]
272859.jpg,"[3, 4]"
775133.jpg,[17]
74397.jpg,"[1, 12]"
505262.jpg,"[11, 3, 6, 2]"
1064119.jpg,[0]
1120312.jpg,"[7, 3, 4]"
39323.jpg,"[11, 3, 7, 0, 2]"
35186.jpg,"[17, 16]"
964276.jpg,[8]
783960.jpg,[1]
1275151.jpg,"[0, 4]"
58255.jpg,"[3, 8]"
594130.jpg,"[3, 6, 18, 16]"
1023884.jpg,[17]
340881.jpg,"[9, 0]"
4564.jpg,"[8, 0, 10]"
660006.jpg,"[5, 0, 10]"
1319969.jpg,"[6, 2, 8, 9]"
262840.jpg,"[1, 8]"
262840.jpg,[0]
15403.jpg,"[11, 7, 9, 3]"
928381.jpg,"[3, 4, 5]"
222840.jpg,"[13, 8]"
485346.jpg,[8]
8247.jpg,"[3, 6, 7]"
1211739.jpg,"[16, 0]"
263818.jpg,"[10, 0]"
298330.jpg,"[5, 0]"
828080.jpg,[17]
470861.jpg,"[0, 10]"
667039.jpg,"[5, 18]"
1057893.jpg,[8]
219461.jpg,[8]
918177.jpg,"[18, 10, 8, 0]"
66733.jpg,"[0, 9]"
130424.jpg,"[0, 10, 2, 13]"
290258.jpg,"[9, 8]"
1565530.jpg,[8]
506072.jpg,[7]
230605.jpg,"[6, 0, 10]"
699.jpg,"[6, 3, 4]"
1078634.jpg,"[4, 18]"
57998.jpg,[8]
792006.jpg,"[8, 0]"
127864.jpg,"[0, 2]"
64022.jpg,"[2, 9]"
1028548.jpg,"[18, 8, 0, 10]"
168742.jpg,[0]
10185.jpg,"[1, 12, 2]"
27466.jpg,[1]
10340.jpg,"[9, 11, 10]"
486096.jpg,[0]
292654.jpg,[5]
262424.jpg,"[18, 0]"
733244.jpg,"[0, 10]"
924154.jpg,"[0, 15, 16]"
157354.jpg,[0]
157354.jpg,[0]
176293.jpg,[8]
287491.jpg,[0]
22081.jpg,"[9, 8]"
1354627.jpg,"[18, 9, 8, 1, 11]"
414001.jpg,"[0, 6]"
251419.jpg,[8]
686128.jpg,[6]
496149.jpg,"[5, 0]"
496149.jpg,[8]
496149.jpg,"[1, 8]"
1287155.jpg,[13]
12088.jpg,"[3, 4, 7]"
278656.jpg,"[18, 8]"
33668.jpg,"[8, 10]"
255347.jpg,"[8, 0, 10]"
170422.jpg,[14]
204839.jpg,"[1, 18, 4]"
243916.jpg,[15]
237050.jpg,"[11, 8]"
65525.jpg,[17]
305354.jpg,"[0, 18]"
478741.jpg,[1]
123047.jpg,"[0, 8, 10]"
86507.jpg,[0]
705.jpg,[0]
177402.jpg,[0]
399404.jpg,"[0, 16]"
377556.jpg,"[8, 10]"
443022.jpg,[11]
32671.jpg,"[0, 4]"
947.jpg,"[6, 16, 15]"
1139640.jpg,"[10, 0, 18]"
779019.jpg,"[11, 3]"
58631.jpg,"[8, 5, 0, 4]"
39042.jpg,"[0, 10]"
811.jpg,"[6, 7, 0]"
585216.jpg,"[1, 4, 12]"
444000.jpg,[0]
300072.jpg,[8]
220079.jpg,[0]
1495609.jpg,[6]
933131.jpg,"[3, 6, 4, 1]"
933131.jpg,[3]
36229.jpg,"[10, 0]"
976226.jpg,"[8, 0]"
976226.jpg,"[5, 0, 12]"
268386.jpg,[0]
983959.jpg,"[0, 15]"
964426.jpg,"[15, 3, 6, 4]"
84946.jpg,[0]
205490.jpg,"[3, 0]"
40221.jpg,"[7, 8, 1]"
381719.jpg,"[11, 6, 9]"
1371807.jpg,"[0, 8, 10]"
466019.jpg,"[10, 4, 8]"
466019.jpg,[1]
596364.jpg,[1]
596364.jpg,[8]
913496.jpg,[0]
560095.jpg,[0]
505026.jpg,"[12, 5, 4]"
430967.jpg,[1]
159292.jpg,[8]
1420741.jpg,"[0, 16]"
1021931.jpg,[17]
329574.jpg,[0]
223605.jpg,"[11, 6, 8]"
565739.jpg,"[12, 8]"
353425.jpg,"[0, 3, 5]"
629181.jpg,"[17, 1]"
629181.jpg,"[1, 18]"
629181.jpg,"[0, 10]"
149157.jpg,[0]
86642.jpg,"[1, 5]"
36797.jpg,"[8, 9, 7]"
24405.jpg,"[8, 10]"
608619.jpg,"[0, 10]"
530343.jpg,"[17, 0, 5]"
1358987.jpg,"[18, 8, 10]"
27098.jpg,"[0, 10, 15]"
598710.jpg,[8]
537657.jpg,[2]
1441599.jpg,"[9, 0]"
436973.jpg,[1]
19002.jpg,"[3, 4, 7, 1]"
170232.jpg,"[8, 10, 0]"
463990.jpg,[5]
27371.jpg,"[7, 1]"
27371.jpg,[9]
582576.jpg,[0]
1450946.jpg,[7]
87364.jpg,[3]
20213.jpg,"[10, 0]"
618225.jpg,[0]
665762.jpg,[9]
407434.jpg,"[0, 13]"
23823.jpg,"[1, 4]"
234372.jpg,"[11, 8]"
179280.jpg,"[0, 10]"
266285.jpg,"[0, 14]"
204788.jpg,[8]
1507066.jpg,[3]
1201220.jpg,"[2, 6]"
317473.jpg,"[8, 0, 13]"
102508.jpg,"[0, 7]"
48124.jpg,"[0, 18]"
290003.jpg,[0]
31292.jpg,"[4, 3]"
31292.jpg,[0]
1096357.jpg,[17]
1033023.jpg,"[0, 10]"
276012.jpg,[1]
122919.jpg,"[0, 16]"
206647.jpg,"[3, 6, 4]"
341087.jpg,[0]
66841.jpg,"[0, 1, 12]"
642632.jpg,"[3, 0]"
54166.jpg,"[15, 8]"
13053.jpg,"[11, 9, 6, 8]"
46221.jpg,"[1, 4, 12]"
392803.jpg,[0]
92496.jpg,"[8, 3]"
438338.jpg,[0]
1551.jpg,"[0, 7, 1]"
470546.jpg,[17]
111317.jpg,[8]
516486.jpg,"[15, 3, 0]"
409753.jpg,"[0, 8]"
2501.jpg,"[3, 0, 12, 4]"
268.jpg,"[2, 3, 5]"
548392.jpg,"[16, 1, 12]"
1540152.jpg,[1]
690660.jpg,"[17, 11]"
1505384.jpg,"[16, 15]"
382765.jpg,[0]
134427.jpg,[0]
134427.jpg,[0]
1337404.jpg,[0]
477687.jpg,"[8, 0, 9]"
143524.jpg,"[0, 10, 18]"
127238.jpg,[1]
47288.jpg,"[11, 9, 13, 10]"
477098.jpg,"[8, 0]"
1458686.jpg,[0]
12609.jpg,"[6, 11, 8, 9, 0]"
356085.jpg,[1]
1646.jpg,"[5, 0]"
760167.jpg,"[8, 0]"
56919.jpg,"[0, 10]"
1381241.jpg,[4]
528400.jpg,"[0, 4]"
528400.jpg,[8]
38261.jpg,"[7, 1]"
21275.jpg,"[13, 9]"
119258.jpg,"[5, 0, 10, 4]"
63717.jpg,[8]
164563.jpg,"[11, 9, 13]"
537996.jpg,"[14, 8, 0, 13, 12, 10]"
13888.jpg,"[6, 0]"
87789.jpg,"[4, 5, 0]"
654697.jpg,[0]
785097.jpg,"[1, 4]"
253120.jpg,"[8, 10, 0]"
1030626.jpg,"[8, 0]"
310.jpg,"[2, 8]"
214859.jpg,"[2, 8, 0]"
168476.jpg,"[1, 12]"
38150.jpg,"[0, 1, 4]"
24804.jpg,"[8, 3]"
496230.jpg,"[0, 10, 4]"
109299.jpg,[11]
320714.jpg,[1]
76935.jpg,"[1, 3]"
251.jpg,"[2, 0, 4, 12, 10]"
16020.jpg,[0]
116253.jpg,"[8, 4]"
116253.jpg,"[6, 0]"
621191.jpg,"[5, 0, 10]"
53033.jpg,[0]
637040.jpg,[1]
448921.jpg,[2]
95060.jpg,[14]
245142.jpg,[1]
611207.jpg,"[8, 10]"
478501.jpg,"[6, 17, 10]"
31819.jpg,"[8, 6]"
426728.jpg,[8]
386590.jpg,"[8, 9, 10]"
222581.jpg,"[0, 5]"
27532.jpg,[1]
532671.jpg,"[1, 4]"
833258.jpg,[0]
1012230.jpg,[0]
324393.jpg,[1]
238814.jpg,[0]
543941.jpg,"[3, 4]"
634977.jpg,[8]
2325.jpg,"[15, 0]"
1012679.jpg,"[10, 0]"
129133.jpg,"[5, 0]"
246249.jpg,[8]
397455.jpg,[0]
974562.jpg,"[2, 3, 16]"
340247.jpg,"[3, 0]"
1095845.jpg,[0]
6073.jpg,"[3, 8, 5, 10]"
1022796.jpg,"[11, 9, 2, 6]"
328686.jpg,"[0, 10]"
254013.jpg,[8]
171390.jpg,"[4, 1]"
369093.jpg,"[8, 18]"
36647.jpg,"[1, 3]"
1075540.jpg,"[5, 18]"
413543.jpg,"[0, 10]"
197503.jpg,"[0, 10]"
31280.jpg,[7]
1268346.jpg,"[4, 2]"
324787.jpg,"[1, 2]"
244836.jpg,[0]
1033801.jpg,"[17, 1]"
435250.jpg,[8]
1424411.jpg,[0]
136525.jpg,[0]
1055742.jpg,[17]
10567.jpg,"[11, 9, 6, 0]"
480603.jpg,[1]
747731.jpg,"[1, 3, 7]"
531670.jpg,"[0, 4, 1]"
332662.jpg,"[4, 1, 7]"
375098.jpg,[0]
575559.jpg,[0]
538153.jpg,"[8, 2, 3]"
256522.jpg,"[1, 8]"
1245347.jpg,"[8, 0]"
981063.jpg,"[15, 0, 16]"
154756.jpg,"[3, 0, 6]"
23356.jpg,"[2, 14, 18]"
23356.jpg,[17]
306669.jpg,"[10, 8]"
10137.jpg,"[9, 2, 8, 6]"
745332.jpg,"[18, 4]"
215937.jpg,[11]
289720.jpg,"[3, 6]"
271430.jpg,"[0, 10]"
67599.jpg,"[11, 8]"
67599.jpg,[8]
324245.jpg,[8]
305511.jpg,"[0, 1]"
817758.jpg,"[13, 0]"
27509.jpg,"[5, 0, 4]"
944323.jpg,[1]
705714.jpg,[4]
1087390.jpg,"[0, 4, 1]"
146511.jpg,"[0, 5]"
1291608.jpg,"[3, 5, 4]"
25988.jpg,"[0, 10]"
25988.jpg,"[7, 1]"
1783.jpg,"[0, 15, 3]"
276177.jpg,"[5, 3, 6]"
593334.jpg,"[0, 8]"
1130276.jpg,"[1, 4]"
297608.jpg,"[1, 12]"
28602.jpg,[1]
657430.jpg,"[0, 8]"
287287.jpg,"[0, 10]"
463626.jpg,[0]
235006.jpg,"[11, 8]"
813.jpg,[8]
543202.jpg,[17]
58219.jpg,"[10, 8, 0]"
1008366.jpg,"[18, 10, 8]"
214717.jpg,[7]
35381.jpg,"[10, 14, 3, 18]"
1491227.jpg,[4]
958642.jpg,"[0, 9]"
438148.jpg,"[9, 8, 6, 11, 7, 2]"
107940.jpg,[0]
461813.jpg,"[4, 18]"
140904.jpg,"[15, 3]"
140904.jpg,[8]
20177.jpg,"[6, 8, 7]"
20177.jpg,"[0, 4]"
251641.jpg,[8]
858.jpg,"[8, 0, 10]"
20163.jpg,[0]
410853.jpg,"[3, 8, 0]"
1071902.jpg,[8]
838330.jpg,"[8, 0]"
934139.jpg,"[8, 6, 11]"
657631.jpg,[13]
551380.jpg,"[0, 1]"
405774.jpg,"[1, 4, 0]"
164435.jpg,"[5, 0, 4, 12]"
1544871.jpg,"[0, 3]"
1149987.jpg,[1]
716808.jpg,[8]
877819.jpg,"[18, 8, 10]"
1195518.jpg,"[14, 6, 5]"
15472.jpg,"[0, 4, 5, 12]"
11652.jpg,"[0, 16]"
9847.jpg,"[1, 8]"
899557.jpg,"[3, 6, 10]"
413920.jpg,"[8, 11, 18]"
336171.jpg,[10]
147862.jpg,[14]
1162721.jpg,[0]
1295734.jpg,"[8, 3, 5]"
983875.jpg,[0]
1057355.jpg,[8]
1057355.jpg,[8]
110327.jpg,"[12, 7, 4, 1]"
548927.jpg,[0]
1537780.jpg,[4]
1537780.jpg,"[0, 18]"
451996.jpg,[0]
710295.jpg,"[1, 4]"
548638.jpg,[0]
514593.jpg,"[1, 4]"
1063422.jpg,[4]
53665.jpg,[8]
298335.jpg,[10]
122382.jpg,[1]
185179.jpg,[0]
185179.jpg,[1]
734353.jpg,[1]
567965.jpg,"[0, 16, 8]"
303858.jpg,"[4, 0]"
7007.jpg,"[3, 0, 4]"
492408.jpg,"[3, 0]"
1132491.jpg,"[3, 4, 5]"
1123594.jpg,[0]
5876.jpg,"[1, 7, 4]"
61791.jpg,"[4, 3, 0, 7]"
529193.jpg,"[4, 12, 0, 1]"
73107.jpg,"[3, 4]"
39541.jpg,"[0, 9, 8]"
351097.jpg,"[8, 0]"
619997.jpg,[0]
1001145.jpg,"[8, 0]"
294796.jpg,[8]
72692.jpg,[8]
39256.jpg,"[3, 7, 4]"
1062907.jpg,"[5, 4]"
376071.jpg,"[8, 0]"
515589.jpg,"[17, 16]"
515589.jpg,[0]
452970.jpg,"[3, 7, 11]"
253270.jpg,"[0, 8]"
46313.jpg,[1]
204603.jpg,[0]
204603.jpg,[8]
30938.jpg,"[3, 1, 4]"
20468.jpg,[8]
1079310.jpg,"[0, 8]"
545197.jpg,"[0, 18]"
59917.jpg,"[3, 8, 5]"
259358.jpg,"[6, 9]"
15433.jpg,"[11, 9, 2, 18]"
390587.jpg,[4]
84387.jpg,[1]
84387.jpg,[1]
516493.jpg,[17]
197603.jpg,"[0, 16]"
317972.jpg,"[0, 8]"
582309.jpg,[0]
244455.jpg,"[0, 9, 13]"
1157181.jpg,"[18, 8, 10]"
138452.jpg,[8]
28006.jpg,"[0, 4, 15]"
1045938.jpg,"[3, 12, 0]"
1045938.jpg,[0]
11573.jpg,"[8, 5]"
1315988.jpg,"[3, 4, 6]"
12834.jpg,"[8, 5, 4]"
81204.jpg,"[6, 9]"
267207.jpg,"[13, 8]"
254010.jpg,[1]
1268760.jpg,[17]
384452.jpg,"[0, 1, 4]"
133831.jpg,"[7, 1, 4]"
6466.jpg,[1]
669337.jpg,"[9, 2, 6]"
298263.jpg,"[0, 3]"
12083.jpg,"[6, 0, 4]"
361370.jpg,"[10, 8]"
53714.jpg,"[5, 0]"
7512.jpg,"[8, 7, 6]"
718011.jpg,[4]
17352.jpg,"[13, 10, 15]"
160205.jpg,"[8, 2]"
929.jpg,"[7, 3, 4]"
928942.jpg,[8]
199182.jpg,[0]
990.jpg,"[0, 10]"
116800.jpg,"[17, 18]"
351064.jpg,"[2, 5, 8, 1]"
1243077.jpg,"[8, 7]"
77140.jpg,[8]
77140.jpg,"[1, 8]"
77140.jpg,[6]
1224369.jpg,"[11, 8, 1]"
820469.jpg,"[11, 2, 10, 18]"
355495.jpg,[0]
36259.jpg,"[2, 7, 9, 8]"
463344.jpg,[17]
352548.jpg,"[7, 18]"
352548.jpg,[0]
528996.jpg,[8]
264063.jpg,"[0, 5, 10, 13]"
987612.jpg,"[8, 0, 2]"
340932.jpg,"[5, 0, 18]"
694124.jpg,"[1, 8]"
336803.jpg,[0]
59189.jpg,"[1, 7]"
460868.jpg,"[16, 0]"
460868.jpg,[8]
460868.jpg,[0]
130724.jpg,[8]
1529400.jpg,"[8, 0]"
5482.jpg,"[5, 4]"
30295.jpg,"[6, 8, 10]"
11362.jpg,"[6, 0, 16, 3, 4]"
596385.jpg,[13]
529962.jpg,"[1, 4, 0]"
8005.jpg,[8]
1018592.jpg,"[0, 10]"
47396.jpg,"[9, 8, 2]"
46314.jpg,"[11, 9]"
474377.jpg,"[4, 5]"
560681.jpg,"[0, 8]"
997892.jpg,"[9, 6, 4]"
997892.jpg,[0]
842229.jpg,"[0, 9, 16, 15]"
552764.jpg,"[5, 0]"
258712.jpg,"[11, 6, 0]"
158323.jpg,"[18, 3, 5, 0, 4]"
12484.jpg,"[1, 4]"
389991.jpg,[0]
432942.jpg,[0]
309671.jpg,"[3, 10]"
9793.jpg,"[1, 4]"
678320.jpg,"[6, 11, 9, 16]"
137627.jpg,[0]
310131.jpg,"[1, 2, 0]"
14142.jpg,"[5, 0, 4]"
954718.jpg,"[3, 14]"
402910.jpg,[0]
80294.jpg,[0]
348672.jpg,"[0, 2, 8]"
114104.jpg,[8]
1006277.jpg,"[8, 18]"
63382.jpg,"[0, 1, 3]"
182913.jpg,"[3, 5, 0, 18]"
725495.jpg,"[1, 4]"
1508191.jpg,[17]
1429739.jpg,"[3, 8, 0, 14]"
370575.jpg,"[6, 9, 3]"
348555.jpg,"[0, 12, 4]"
16304.jpg,"[1, 8]"
1966.jpg,"[15, 16, 3, 6, 0, 10]"
77139.jpg,"[8, 0]"
76012.jpg,"[12, 3, 6, 0]"
532794.jpg,"[8, 0, 10]"
372719.jpg,"[0, 18, 4]"
78132.jpg,"[8, 6, 16]"
479834.jpg,"[8, 0]"
18531.jpg,[0]
1276765.jpg,[17]
608120.jpg,"[1, 4]"
31544.jpg,"[3, 5, 4]"
554596.jpg,[8]
787522.jpg,[6]
19404.jpg,"[8, 0, 10]"
20320.jpg,"[8, 0, 10, 18]"
76656.jpg,"[1, 7]"
21407.jpg,"[1, 4]"
308266.jpg,"[8, 5, 0]"
27284.jpg,"[0, 1, 17]"
1573188.jpg,"[10, 0]"
416144.jpg,"[4, 16, 0, 3]"
257490.jpg,[8]
1358745.jpg,[0]
53644.jpg,[8]
328206.jpg,[8]
440086.jpg,"[0, 8, 4]"
1391586.jpg,[0]
279983.jpg,[4]
40482.jpg,"[9, 11, 8, 18]"
13680.jpg,"[8, 9]"
162532.jpg,"[15, 0, 16]"
40913.jpg,"[5, 0]"
580175.jpg,"[8, 0]"
76987.jpg,"[0, 10]"
511702.jpg,"[0, 9]"
54557.jpg,"[8, 9, 3]"
966432.jpg,"[7, 10]"
436828.jpg,[0]
436828.jpg,[0]
8645.jpg,"[4, 7]"
894086.jpg,"[10, 8]"
623521.jpg,"[1, 12, 4]"
427152.jpg,"[8, 10]"
402453.jpg,"[0, 4]"
402453.jpg,[0]
585642.jpg,"[4, 18]"
663149.jpg,[16]
507641.jpg,[0]
158724.jpg,"[0, 16, 12, 10, 15]"
1540339.jpg,[0]
551665.jpg,[0]
471502.jpg,[0]
329201.jpg,"[10, 0]"
532959.jpg,"[0, 10]"
673629.jpg,"[3, 5, 0]"
890936.jpg,[17]
76211.jpg,[8]
584261.jpg,[13]
1372756.jpg,"[4, 5]"
382598.jpg,"[9, 8, 3]"
2108.jpg,"[8, 0]"
1017616.jpg,[4]
525765.jpg,"[8, 0]"
48199.jpg,[0]
884533.jpg,"[0, 10]"
1196263.jpg,"[1, 4]"
399506.jpg,"[3, 10]"
430690.jpg,[0]
430690.jpg,[13]
1130428.jpg,"[6, 8, 0]"
1000409.jpg,"[10, 0]"
460829.jpg,"[0, 1]"
460829.jpg,[13]
1384139.jpg,[1]
111654.jpg,[0]
109841.jpg,"[12, 4, 1]"
41213.jpg,"[11, 2, 6, 8]"
404764.jpg,"[0, 8, 9]"
226305.jpg,[0]
1241231.jpg,"[4, 3]"
411088.jpg,"[0, 12, 4]"
19064.jpg,"[8, 1, 10]"
554139.jpg,[1]
392331.jpg,"[9, 6, 5]"
67772.jpg,[0]
43825.jpg,"[14, 3, 6, 16]"
43825.jpg,[0]
194.jpg,"[8, 10]"
194.jpg,"[0, 4]"
283686.jpg,"[4, 1]"
11562.jpg,"[8, 0, 5]"
1416927.jpg,"[8, 0]"
1139878.jpg,"[7, 8, 10]"
1139878.jpg,"[15, 0]"
1050707.jpg,"[9, 0]"
246984.jpg,[3]
591640.jpg,"[3, 5]"
756727.jpg,"[18, 10]"
756727.jpg,[9]
36918.jpg,"[8, 2]"
177415.jpg,"[10, 0]"
85196.jpg,[1]
130955.jpg,"[0, 14, 3]"
881508.jpg,[3]
134123.jpg,[8]
134123.jpg,"[0, 13, 10]"
134123.jpg,[0]
408056.jpg,[17]
379026.jpg,[8]
374700.jpg,[8]
136106.jpg,"[0, 10]"
426896.jpg,[0]
471149.jpg,[0]
503727.jpg,"[10, 0]"
108506.jpg,"[0, 14]"
468225.jpg,[0]
293969.jpg,"[0, 13]"
59963.jpg,"[4, 6, 0]"
1413338.jpg,"[13, 8, 2]"
1180831.jpg,"[2, 3, 6]"
1180831.jpg,"[5, 3, 4]"
332562.jpg,"[13, 0, 10]"
53622.jpg,"[3, 6, 14]"
4249.jpg,[17]
682532.jpg,"[0, 4, 1]"
175528.jpg,"[10, 8]"
